1,1,2,2,1,0.44237,1.1375
2,3,2,3,5,0.75834,1.5167
3,1,3,2,2,0.44237,1.3271
4,1,2,2,1,0.44237,1.1375
5,1,3,5,3,0.37917,1.1375
6,3,1,2,2,0.50556,1.3271
7,2,1,3,3,0.37917,1.5167
8,3,2,5,5,0.50556,1.3271
9,3,2,2,4,0.44237,1.8959
10,3,1,2,2,0.50556,1.8959
11,2,3,4,2,0.50556,1.5167
12,1,3,2,2,0.50556,9.1375
13,2,3,5,3,0.37917,1.3271
14,2,1,2,5,0.44237,9.5167
15,2,3,5,3,1.0111,1.8959
16,2,1,2,5,0.50556,1.1375
17,1,3,3,2,0.37917,1.3271
18,1,3,5,3,0.44237,9.5167
19,3,1,2,3,0.44237,1.1375
20,2,3,4,2,0.50556,2.275
21,1,3,3,2,0.44237,1.3271
22,1,2,5,2,0.50556,9.5167
23,1,3,2,2,0.75834,1.5167
24,1,2,5,2,0.44237,1.3271
25,2,3,4,2,0.50556,9.3271
26,3,2,5,5,0.37917,1.5167
27,2,1,3,3,0.44237,1.5167
28,3,2,3,5,0.44237,1.1375
29,1,2,2,1,0.37917,1.1375
30,1,2,3,3,0.50556,9.1375
31,2,1,3,3,0.44237,1.1375
32,1,3,5,3,0.44237,1.5167
33,3,2,3,5,0.50556,1.5167
34,2,1,1,2,0.44237,1.1375
35,3,1,2,2,0.50556,1.3271
36,1,3,5,3,0.50556,2.275
37,3,2,5,5,0.44237,1.5167
38,1,2,2,1,0.44237,1.3271
39,1,3,2,2,0.37917,1.5167
40,2,3,4,2,0.37917,1.3271
41,3,2,2,4,0.50556,1.8959
42,1,3,5,3,0.44237,1.3271
43,2,3,5,3,0.44237,1.8959
44,2,1,3,3,0.44237,9.3271
45,1,2,2,1,0.44237,2.275
