1,3,1,2,1,0.37917,1.5167
2,2,1,3,4,0.44237,1.5167
3,1,3,2,1,0.44237,3.0334
4,3,2,1,1,0.44237,1.3271
5,1,2,4,3,0.37917,1.3271
6,1,2,4,4,0.50556,9.3271
7,1,2,5,4,0.50556,1.8959
8,2,3,1,1,0.44237,1.3271
9,3,1,2,1,0.37917,1.5167
10,3,2,2,4,0.50556,1.3271
11,2,3,4,2,0.50556,1.5167
12,3,1,2,1,0.50556,1.1375
13,1,2,4,4,0.50556,2.275
14,2,3,4,2,0.37917,1.8959
15,2,3,1,1,0.44237,1.3271
16,2,3,4,2,0.75834,1.8959
17,3,1,2,1,0.44237,9.3271
18,1,3,3,3,0.50556,1.3271
19,3,2,3,1,0.50556,1.5167
20,2,1,4,4,0.37917,1.3271
21,1,3,1,2,0.44237,1.1375
22,3,1,2,1,0.37917,1.3271
23,1,2,4,3,0.50556,9.1375
24,1,3,1,2,0.37917,9.1375
25,1,3,2,1,0.37917,1.1375
26,1,2,4,4,0.44237,3.0334
27,2,3,1,3,0.44237,1.1375
28,2,1,4,5,0.44237,1.8959
29,3,1,3,3,0.44237,1.3271
30,3,2,1,1,0.44237,2.275
31,1,3,2,1,0.37917,1.1375
32,2,3,4,2,0.50556,1.1375
33,1,2,4,4,0.44237,1.1375
34,1,2,4,3,0.37917,1.5167
35,3,1,2,1,0.44237,1.3271
36,1,2,4,4,0.44237,1.8959
37,3,2,2,4,0.50556,9.1375
38,1,2,5,4,0.44237,1.3271
39,2,3,1,1,0.37917,1.8959
40,3,2,1,1,0.37917,2.275
41,1,2,4,3,0.50556,11.033
42,1,2,4,3,0.50556,1.3271
43,3,1,2,1,0.50556,1.1375
44,2,3,1,3,0.50556,1.1375
45,1,3,3,3,0.50556,9.1375
