1,2,3,3,3,0.50556,3.0334
2,1,2,1,3,0.44237,1.5167
3,1,2,4,1,0.50556,1.5167
4,2,3,3,3,0.44237,2.275
5,3,2,4,5,0.63195,1.3271
6,3,2,2,3,0.50556,1.1375
7,1,3,1,3,0.37917,1.1375
8,1,3,1,3,0.44237,9.3271
9,1,3,3,3,0.75834,1.3271
10,2,3,3,2,0.44237,1.5167
11,3,1,3,1,0.37917,1.3271
12,2,1,3,1,0.44237,1.5167
13,1,2,4,4,0.50556,1.3271
14,1,3,1,3,0.75834,1.5167
15,2,1,1,4,0.44237,1.1375
16,2,3,3,2,0.50556,1.1375
17,1,3,2,5,1.0111,2.275
18,1,2,4,1,0.50556,1.5167
19,3,2,3,3,0.44237,1.5167
20,3,1,5,2,0.44237,1.3271
21,2,1,4,4,0.50556,2.275
22,2,1,3,1,0.75834,1.3271
23,2,3,5,4,0.50556,9.3271
24,2,1,1,4,0.50556,1.3271
25,1,3,3,3,0.75834,9.3271
26,2,3,3,3,0.50556,1.5167
27,3,1,3,1,0.44237,1.5167
28,3,2,3,3,0.44237,1.3271
29,3,2,4,5,0.50556,1.3271
30,2,1,4,4,0.50556,1.3271
31,1,3,3,3,0.44237,9.3271
32,1,3,2,5,0.44237,1.5167
33,2,3,3,3,0.37917,1.3271
34,2,1,1,4,0.63195,9.8959
35,2,3,5,4,0.44237,1.5167
36,1,2,1,3,0.44237,1.1375
37,1,3,3,3,0.37917,1.3271
38,3,2,2,3,0.37917,2.275
39,3,1,3,1,0.63195,1.5167
40,2,3,3,2,0.37917,1.5167
41,1,2,4,1,0.44237,1.1375
42,3,1,3,3,0.37917,1.3271
43,1,2,1,3,0.44237,9.5167
44,3,1,5,2,0.63195,1.3271
45,1,2,4,4,0.50556,9.3271
