1,1,3,5,2,0.63195,1.3271
2,1,2,4,2,0.37917,1.3271
3,2,3,1,5,0.50556,1.3271
4,3,2,1,1,0.37917,1.5167
5,1,3,5,2,1.0111,1.5167
6,2,3,1,1,0.75834,2.275
7,2,1,2,4,0.44237,1.1375
8,1,3,2,2,0.37917,1.1375
9,3,1,2,5,0.44237,1.8959
10,1,2,3,3,0.44237,1.3271
11,1,3,2,2,0.44237,1.5167
12,2,3,1,5,0.37917,1.5167
13,2,1,2,4,0.44237,9.3271
14,2,1,2,4,0.44237,1.3271
15,2,3,1,1,0.37917,10.275
16,2,3,1,5,0.44237,1.8959
17,2,1,3,5,0.50556,9.3271
18,2,3,5,3,0.44237,2.275
19,2,1,3,5,0.44237,1.1375
20,2,1,3,3,0.44237,1.5167
21,3,1,2,4,0.37917,9.5167
22,3,1,2,5,0.37917,1.1375
23,3,1,2,4,0.75834,1.8959
24,2,1,3,5,0.50556,1.3271
25,2,3,1,5,0.75834,1.5167
26,2,1,2,4,0.50556,1.3271
27,2,3,1,1,0.37917,1.1375
28,1,2,5,3,0.37917,1.1375
29,1,3,2,2,0.50556,1.3271
30,1,3,2,2,0.63195,2.275
31,2,3,5,3,0.50556,1.1375
32,1,3,2,2,0.50556,1.5167
33,2,3,1,1,0.50556,1.5167
34,3,2,3,5,0.44237,1.3271
35,3,2,5,1,0.63195,1.5167
36,1,3,5,2,0.50556,1.3271
37,1,2,4,2,1.0111,11.033
38,1,2,3,3,0.44237,1.3271
39,1,3,5,2,0.44237,1.8959
40,2,3,1,5,0.37917,1.5167
41,3,1,2,5,0.50556,1.5167
42,1,2,3,3,1.0111,9.5167
43,1,3,4,2,0.44237,1.3271
44,2,1,3,5,0.63195,1.3271
45,3,2,1,1,0.44237,10.275
