1,1,3,3,4,0.44237,1.3271
2,1,2,4,4,0.50556,1.3271
3,2,1,4,1,0.37917,1.3271
4,3,2,3,4,0.75834,1.1375
5,2,3,4,3,0.63195,1.8959
6,3,1,2,3,0.44237,1.1375
7,1,2,4,4,0.44237,1.8959
8,3,1,4,3,0.50556,1.1375
9,2,3,4,3,0.44237,1.3271
10,2,1,4,4,0.50556,1.3271
11,1,3,3,4,0.44237,9.8959
12,1,3,1,1,0.37917,1.5167
13,2,3,4,3,0.44237,1.8959
14,1,3,3,4,0.44237,1.5167
15,2,3,1,1,0.44237,1.5167
16,2,1,1,4,0.44237,1.3271
17,2,3,1,1,1.0111,1.3271
18,1,3,1,1,0.63195,1.3271
19,1,2,4,1,0.37917,1.3271
20,2,3,1,4,0.44237,1.3271
21,2,1,4,1,0.50556,1.3271
22,3,2,4,1,0.63195,1.5167
23,1,3,3,4,0.50556,1.8959
24,2,1,4,4,0.50556,9.3271
25,2,3,4,3,0.75834,1.8959
26,2,1,4,1,0.44237,1.5167
27,1,3,3,2,0.37917,1.1375
28,1,2,4,4,0.44237,1.3271
29,2,3,4,3,0.63195,9.1375
30,2,1,4,4,0.63195,1.3271
31,1,2,4,1,0.37917,1.3271
32,1,3,3,2,0.50556,1.8959
33,3,1,4,3,0.44237,9.3271
34,1,2,4,1,0.50556,1.1375
35,3,1,4,3,0.50556,1.1375
36,2,3,1,1,0.44237,1.5167
37,3,2,1,1,0.44237,9.5167
38,1,2,4,1,0.50556,1.5167
39,2,3,1,1,0.50556,1.5167
40,2,3,1,4,0.37917,2.275
41,3,1,4,3,0.50556,9.8959
42,2,3,4,3,0.37917,1.3271
43,1,3,1,1,0.44237,1.8959
44,3,1,1,1,0.37917,1.5167
45,2,1,4,1,0.37917,9.8959
