1,1,2,2,3,0.44237,1.8959
2,1,3,3,4,0.44237,1.3271
3,2,3,3,3,0.44237,1.1375
4,1,2,4,1,0.37917,1.1375
5,1,2,2,3,0.50556,1.5167
6,2,3,4,1,0.44237,1.5167
7,1,2,2,3,0.37917,1.5167
8,1,3,4,4,0.44237,1.5167
9,3,2,4,2,0.37917,1.8959
10,2,3,4,1,0.44237,1.3271
11,2,3,4,1,0.37917,1.3271
12,3,1,4,4,0.75834,1.5167
13,2,1,2,2,0.37917,1.5167
14,2,3,3,3,0.44237,1.8959
15,3,1,4,4,0.44237,1.3271
16,1,3,3,4,0.37917,1.3271
17,3,1,2,4,0.50556,2.275
18,3,2,4,2,0.75834,1.5167
19,1,2,2,3,0.44237,9.1375
20,3,1,4,4,0.37917,1.5167
21,2,1,1,4,0.44237,2.275
22,1,2,2,2,0.50556,1.1375
23,1,3,4,2,0.37917,9.3271
24,3,2,4,2,0.50556,1.1375
25,3,1,4,3,0.44237,1.5167
26,3,2,3,3,0.50556,1.3271
27,2,1,1,4,0.44237,9.3271
28,2,1,2,2,0.44237,1.1375
29,3,1,2,4,0.50556,1.8959
30,1,2,2,2,0.50556,1.1375
31,2,3,2,4,0.75834,2.275
32,3,2,1,4,0.63195,1.3271
33,3,1,4,4,0.50556,1.8959
34,2,3,2,4,0.44237,9.3271
35,1,2,4,1,0.63195,1.3271
36,2,3,3,3,0.75834,3.0334
37,1,2,2,3,0.50556,1.3271
38,2,3,4,1,0.44237,1.8959
39,3,1,4,3,0.44237,1.1375
40,1,2,4,1,0.37917,11.033
41,1,3,4,2,0.37917,1.3271
42,2,1,2,2,0.44237,1.5167
43,3,1,2,4,0.63195,11.033
44,3,1,4,3,0.37917,1.1375
45,2,3,3,3,0.50556,9.5167
