1,1,3,4,3,0.63195,1.3271
2,2,3,1,1,0.44237,1.5167
3,1,2,3,4,0.50556,1.1375
4,3,2,1,1,0.44237,9.3271
5,1,2,3,4,0.75834,1.3271
6,3,1,4,4,0.50556,1.5167
7,2,1,4,4,0.37917,1.8959
8,3,2,3,1,0.37917,1.3271
9,3,1,3,4,0.44237,1.3271
10,3,2,1,1,1.0111,1.8959
11,3,1,1,5,0.50556,1.1375
12,1,2,3,1,0.50556,1.3271
13,1,2,3,4,0.44237,1.8959
14,2,1,1,3,0.63195,1.1375
15,3,1,3,4,0.50556,1.5167
16,2,3,1,1,0.44237,1.1375
17,3,2,2,4,0.63195,1.3271
18,1,3,5,1,0.44237,1.8959
19,3,1,1,5,0.63195,1.1375
20,1,3,5,1,0.50556,9.1375
21,1,3,5,1,0.50556,1.3271
22,2,3,4,2,0.63195,1.3271
23,1,2,4,4,0.50556,9.3271
24,1,2,4,4,0.50556,1.5167
25,3,2,3,1,0.44237,1.1375
26,1,3,4,4,0.44237,1.1375
27,1,2,3,1,0.50556,1.5167
28,2,3,4,2,0.37917,1.1375
29,2,3,4,2,0.50556,1.1375
30,2,1,1,3,0.37917,2.275
31,1,2,4,4,0.44237,1.3271
32,3,1,1,5,0.44237,1.3271
33,1,3,4,4,0.63195,11.033
34,2,1,4,4,0.44237,1.1375
35,1,3,4,4,0.50556,1.5167
36,2,3,4,2,0.63195,9.3271
37,2,3,1,3,0.50556,1.1375
38,1,2,4,4,0.37917,1.5167
39,3,2,2,4,0.44237,3.0334
40,2,3,1,3,0.44237,1.1375
41,3,1,1,5,0.44237,9.3271
42,2,3,1,1,0.37917,1.1375
43,2,1,1,3,0.37917,1.5167
44,3,1,1,5,0.63195,1.5167
45,2,1,1,3,0.44237,9.1375
