1,3,1,5,5,0.75834,1.3271
2,2,1,2,5,0.50556,1.3271
3,1,3,4,5,0.37917,1.8959
4,1,2,5,5,1.0111,1.5167
5,3,2,4,3,0.50556,1.5167
6,1,3,5,5,0.50556,1.3271
7,2,3,1,5,0.44237,9.5167
8,3,2,5,5,0.44237,1.3271
9,1,3,1,2,0.50556,2.275
10,3,2,5,1,0.50556,2.275
11,2,1,1,3,0.44237,9.3271
12,1,2,3,1,0.50556,1.5167
13,1,2,5,5,0.44237,1.1375
14,3,2,5,5,0.50556,1.5167
15,2,3,3,4,0.63195,1.5167
16,1,2,5,5,0.37917,1.5167
17,3,1,2,1,0.50556,1.3271
18,2,1,2,5,0.44237,1.3271
19,1,2,5,2,0.50556,2.275
20,1,3,4,5,0.37917,9.5167
21,1,3,1,2,0.37917,1.3271
22,1,2,3,1,0.37917,1.8959
23,2,3,3,4,0.50556,11.033
24,1,2,5,5,0.37917,1.1375
25,3,2,5,5,0.50556,1.5167
26,1,3,4,5,0.63195,1.8959
27,3,1,5,4,0.44237,1.8959
28,2,3,3,4,0.50556,2.275
29,1,3,4,5,0.37917,1.5167
30,2,1,1,3,0.63195,9.3271
31,3,1,5,5,0.50556,1.8959
32,2,3,1,5,0.50556,2.275
33,3,2,4,3,0.50556,11.033
34,3,2,5,5,0.37917,1.3271
35,2,3,5,5,0.50556,2.275
36,1,2,5,5,0.44237,1.1375
37,1,3,4,5,0.37917,1.1375
38,1,2,5,5,0.63195,1.1375
39,2,1,1,3,0.50556,1.8959
40,3,2,4,3,0.44237,1.1375
41,1,3,1,2,0.44237,1.1375
42,3,1,2,1,0.50556,1.1375
43,3,1,5,5,0.37917,1.3271
44,2,3,1,5,0.44237,1.1375
45,2,1,2,5,0.44237,10.275
