1,3,1,5,5,0.75834,1.1375
2,2,1,2,2,0.44237,1.8959
3,1,2,2,4,0.75834,1.8959
4,2,1,5,4,0.63195,1.1375
5,3,2,5,5,0.50556,1.5167
6,2,1,4,2,0.44237,1.8959
7,3,2,5,2,0.50556,1.5167
8,1,3,5,3,0.37917,9.5167
9,3,1,2,3,1.0111,1.1375
10,3,2,2,5,0.75834,2.275
11,1,3,5,5,0.50556,1.3271
12,2,1,5,4,0.44237,1.5167
13,3,2,5,2,0.63195,1.8959
14,3,2,5,2,0.63195,9.1375
15,3,2,5,2,0.44237,2.275
16,1,2,4,5,0.37917,1.3271
17,3,2,2,5,0.44237,1.5167
18,1,3,5,5,0.37917,1.3271
19,1,3,5,5,0.44237,1.3271
20,3,2,2,5,0.50556,1.1375
21,3,1,5,5,0.75834,1.3271
22,2,1,5,4,0.50556,9.8959
23,2,1,4,2,0.63195,1.3271
24,1,3,5,3,0.37917,1.3271
25,1,2,2,4,0.75834,1.1375
26,1,3,3,2,0.63195,9.3271
27,3,2,5,5,0.63195,3.0334
28,2,1,5,4,0.44237,1.3271
29,3,1,5,5,0.37917,1.1375
30,1,3,5,3,0.37917,9.8959
31,1,3,5,3,0.37917,1.1375
32,3,2,5,2,0.50556,2.275
33,2,1,4,2,0.50556,1.5167
34,3,2,5,5,0.44237,1.3271
35,2,1,2,2,0.50556,9.3271
36,2,1,2,2,0.50556,1.8959
37,1,3,3,2,0.50556,1.1375
38,3,2,5,5,1.0111,1.3271
39,3,2,5,5,0.44237,1.1375
40,3,1,3,5,0.37917,1.1375
41,2,1,5,4,0.37917,1.3271
42,3,2,2,5,0.37917,1.1375
43,2,3,5,2,0.37917,1.3271
44,2,1,2,2,0.50556,1.1375
45,3,1,2,3,0.50556,9.5167
