1,2,1,2,5,0.37917,1.3271
2,1,3,4,1,0.44237,1.8959
3,2,3,4,5,0.50556,9.5167
4,1,2,3,3,0.44237,1.1375
5,2,3,4,5,0.50556,1.8959
6,3,1,2,2,0.37917,1.1375
7,1,3,2,2,0.50556,1.8959
8,2,3,4,4,0.63195,1.1375
9,2,1,2,3,0.37917,1.5167
10,2,3,4,4,0.37917,1.5167
11,2,3,1,4,0.37917,1.5167
12,3,1,1,4,0.44237,3.0334
13,2,1,3,3,0.37917,1.1375
14,1,3,4,1,0.63195,1.5167
15,1,2,5,2,0.63195,1.3271
16,2,3,4,5,0.37917,1.5167
17,3,1,2,2,0.63195,1.5167
18,2,1,3,3,0.75834,1.3271
19,3,1,4,2,0.50556,9.3271
20,1,2,5,2,0.44237,1.5167
21,2,3,4,4,0.63195,1.1375
22,1,2,3,3,0.37917,1.1375
23,3,1,4,2,0.50556,1.3271
24,3,1,1,4,0.44237,1.5167
25,2,1,2,5,0.44237,2.275
26,3,2,4,1,0.44237,9.5167
27,3,1,1,4,0.37917,9.3271
28,2,3,4,5,0.37917,1.1375
29,1,3,2,2,0.63195,1.3271
30,3,2,4,1,0.63195,1.1375
31,3,2,5,4,0.63195,1.3271
32,2,3,1,4,0.37917,1.3271
33,2,1,3,3,0.75834,1.5167
34,1,2,5,2,0.37917,9.5167
35,2,1,3,3,0.50556,1.3271
36,1,2,3,2,0.50556,1.3271
37,2,1,2,5,0.75834,1.5167
38,1,3,2,2,0.63195,1.3271
39,3,2,5,4,0.37917,1.5167
40,3,1,1,4,0.37917,9.5167
41,1,3,2,4,0.44237,1.3271
42,3,2,4,1,0.63195,1.3271
43,2,1,3,3,0.44237,1.1375
44,1,3,2,4,0.44237,1.3271
45,3,2,5,4,0.37917,9.5167
