1,2,1,4,5,0.50556,2.275
2,2,3,3,2,0.50556,3.0334
3,1,3,1,5,0.44237,1.3271
4,2,1,4,4,0.44237,1.1375
5,2,1,2,3,0.37917,1.5167
6,3,1,3,1,0.37917,1.1375
7,3,1,3,1,0.37917,1.3271
8,2,3,1,1,0.50556,1.8959
9,2,3,3,2,0.37917,11.033
10,3,2,3,5,0.37917,1.5167
11,3,2,1,1,0.50556,1.3271
12,1,2,4,4,0.37917,1.5167
13,2,1,4,5,0.44237,1.3271
14,1,2,3,2,0.50556,9.3271
15,3,2,3,5,0.44237,1.1375
16,2,1,4,5,0.50556,1.3271
17,1,3,1,5,0.50556,1.1375
18,2,3,1,1,0.44237,1.8959
19,1,3,1,5,0.50556,1.1375
20,3,2,2,3,0.50556,1.3271
21,1,3,1,3,0.44237,1.3271
22,1,3,2,2,0.50556,1.3271
23,3,2,3,5,0.63195,3.0334
24,1,2,3,2,0.75834,3.0334
25,1,3,2,2,0.75834,9.5167
26,3,1,3,1,0.44237,1.1375
27,2,1,2,3,0.37917,1.3271
28,3,2,2,3,0.44237,1.1375
29,1,2,3,2,1.0111,1.3271
30,2,3,1,1,0.44237,1.8959
31,1,3,2,2,0.37917,1.3271
32,2,1,4,5,0.50556,9.3271
33,3,1,2,2,0.44237,1.1375
34,1,2,5,4,0.44237,1.1375
35,3,1,2,2,0.63195,1.5167
36,2,3,1,1,0.50556,1.3271
37,1,2,4,4,0.44237,9.5167
38,1,2,3,2,0.44237,3.0334
39,2,3,1,1,0.44237,1.3271
40,3,2,2,3,0.37917,1.3271
41,1,3,1,3,0.75834,9.5167
42,3,1,3,1,0.50556,1.1375
43,3,2,1,1,0.44237,1.3271
44,1,2,5,4,0.75834,1.8959
45,1,3,1,5,0.63195,9.5167
