1,3,2,1,3,0.50556,1.3271
2,1,2,3,4,0.37917,1.5167
3,1,2,5,5,0.44237,1.1375
4,1,3,4,2,0.37917,1.5167
5,2,3,3,1,0.50556,9.8959
6,1,2,5,5,0.44237,1.5167
7,2,3,5,2,0.50556,1.8959
8,3,1,2,4,0.63195,1.5167
9,2,3,5,2,0.44237,1.1375
10,2,1,1,2,0.44237,3.0334
11,2,3,5,2,0.75834,1.1375
12,1,3,2,2,1.0111,3.0334
13,1,2,3,4,0.75834,1.8959
14,3,2,5,5,0.37917,1.1375
15,1,3,2,2,1.0111,1.8959
16,1,3,1,4,0.50556,9.3271
17,1,3,2,2,0.75834,1.5167
18,1,2,2,1,0.44237,1.5167
19,3,2,2,5,0.44237,1.8959
20,3,1,4,1,0.44237,1.3271
21,3,1,2,4,0.75834,1.8959
22,1,3,1,4,1.0111,1.3271
23,2,1,1,2,0.50556,1.1375
24,3,2,5,5,0.50556,1.1375
25,2,1,5,5,0.44237,1.3271
26,1,2,5,5,0.50556,9.5167
27,2,1,1,2,0.37917,1.3271
28,1,3,2,2,0.63195,1.3271
29,3,2,2,5,0.37917,1.3271
30,3,2,1,3,0.63195,1.1375
31,1,3,4,2,0.50556,1.5167
32,1,2,5,5,0.63195,1.5167
33,2,3,5,2,0.44237,9.3271
34,2,3,5,5,0.75834,1.1375
35,3,2,1,3,0.37917,1.5167
36,2,1,1,2,0.44237,1.3271
37,1,3,4,2,0.44237,9.5167
38,1,2,5,5,0.63195,1.1375
39,1,3,4,2,0.37917,1.1375
40,1,2,3,4,0.37917,9.5167
41,3,1,4,1,0.37917,1.1375
42,3,2,5,5,0.63195,1.1375
43,2,1,5,5,0.44237,1.5167
44,3,1,4,1,0.75834,1.5167
45,2,3,5,2,0.37917,9.3271
