1,1,3,3,1,0.50556,1.3271
2,2,1,2,2,0.50556,1.1375
3,2,1,2,5,0.75834,1.3271
4,3,2,2,2,0.44237,9.3271
5,2,3,5,2,0.37917,1.8959
6,2,3,4,5,0.44237,1.1375
7,3,1,1,3,0.37917,1.3271
8,1,2,2,2,0.37917,1.3271
9,3,1,2,1,0.44237,1.5167
10,2,3,2,2,0.37917,1.1375
11,3,1,1,3,0.37917,1.1375
12,3,1,2,1,0.50556,1.5167
13,1,2,3,2,0.44237,1.3271
14,2,3,4,5,0.44237,1.8959
15,1,2,5,2,0.44237,1.1375
16,2,3,5,2,0.44237,1.1375
17,1,2,2,2,0.44237,1.3271
18,1,2,2,2,1.0111,1.5167
19,1,3,3,1,0.50556,1.8959
20,3,2,2,2,0.44237,1.1375
21,1,2,3,2,0.44237,9.5167
22,2,1,2,5,0.75834,1.3271
23,3,2,2,2,0.44237,1.1375
24,3,1,1,3,0.63195,1.5167
25,1,3,3,1,0.50556,9.5167
26,2,3,2,2,0.44237,1.5167
27,3,1,1,3,0.44237,1.5167
28,3,1,2,1,0.44237,1.1375
29,3,2,2,5,0.44237,1.5167
30,1,2,2,2,0.44237,1.5167
31,1,3,1,2,0.63195,1.3271
32,3,2,2,2,0.44237,1.3271
33,2,3,5,2,0.37917,9.1375
34,3,2,5,4,1.0111,1.8959
35,3,1,2,1,0.50556,1.5167
36,3,2,2,5,0.37917,1.5167
37,2,1,2,3,0.44237,9.5167
38,2,1,2,5,0.44237,1.3271
39,3,1,5,5,0.44237,1.8959
40,1,2,2,2,0.37917,9.5167
41,1,3,5,5,0.44237,1.3271
42,1,2,5,2,0.50556,1.1375
43,2,3,4,5,0.44237,1.3271
44,1,3,5,5,0.44237,1.3271
45,1,2,3,2,0.63195,9.8959
