1,2,1,3,1,0.44237,2.275
2,3,2,2,3,0.44237,1.3271
3,1,3,3,5,0.37917,1.3271
4,1,2,1,1,0.50556,1.8959
5,2,3,3,2,0.37917,1.3271
6,2,3,1,2,0.63195,1.1375
7,1,2,1,3,0.37917,1.1375
8,1,3,4,4,0.50556,1.3271
9,2,3,3,2,0.63195,1.5167
10,2,1,3,1,0.44237,3.0334
11,1,3,4,4,0.63195,9.3271
12,2,1,1,1,0.63195,1.1375
13,1,3,5,4,0.50556,1.8959
14,2,1,1,3,0.44237,9.1375
15,2,3,1,2,0.75834,3.0334
16,1,2,1,3,0.63195,1.1375
17,3,1,5,3,0.37917,1.3271
18,3,1,4,4,0.50556,1.1375
19,1,3,3,5,0.44237,1.5167
20,2,3,3,2,0.44237,1.5167
21,1,3,5,4,0.50556,1.5167
22,3,1,4,4,0.50556,1.1375
23,1,2,1,3,0.44237,9.1375
24,2,1,1,3,0.75834,1.5167
25,2,3,1,1,0.50556,1.8959
26,3,1,4,5,1.0111,9.3271
27,3,2,2,3,0.44237,1.5167
28,1,2,3,1,0.44237,2.275
29,3,2,2,3,0.37917,1.1375
30,2,3,1,1,0.37917,1.5167
31,3,2,1,1,0.37917,10.275
32,3,2,2,1,0.44237,1.5167
33,1,2,1,1,0.50556,1.5167
34,2,1,3,1,0.50556,1.1375
35,3,1,4,4,0.50556,1.8959
36,2,3,1,1,0.50556,2.275
37,2,1,1,1,0.37917,1.3271
38,2,1,1,3,0.37917,1.1375
39,3,1,4,4,0.50556,1.1375
40,2,1,1,3,1.0111,9.3271
41,2,3,1,2,0.37917,1.3271
42,3,1,4,5,0.37917,1.3271
43,3,1,4,4,0.37917,1.8959
44,3,1,4,5,0.37917,1.5167
45,3,2,2,3,0.44237,9.3271
