1,2,1,3,2,0.44237,1.3271
2,3,2,1,1,0.75834,1.5167
3,3,1,4,5,0.50556,1.5167
4,2,3,2,5,0.44237,1.5167
5,2,3,2,5,0.50556,1.3271
6,3,1,5,2,0.44237,1.3271
7,1,2,2,2,0.37917,1.1375
8,2,3,5,3,0.50556,1.8959
9,2,1,2,3,0.75834,2.275
10,3,1,4,4,0.37917,9.5167
11,1,2,2,3,0.75834,1.3271
12,3,1,4,4,1.0111,1.3271
13,3,1,5,2,0.37917,1.1375
14,1,3,5,4,0.44237,1.3271
15,3,2,1,1,0.63195,1.5167
16,2,3,2,5,0.50556,9.8959
17,1,2,2,2,0.37917,1.3271
18,3,1,4,4,0.37917,1.1375
19,1,3,2,5,0.44237,2.275
20,1,2,2,3,0.50556,10.275
21,2,1,3,2,0.50556,1.5167
22,2,3,5,3,0.37917,1.3271
23,3,2,3,5,0.50556,9.5167
24,2,3,1,1,0.44237,1.3271
25,2,1,2,3,0.44237,1.1375
26,1,2,2,3,0.63195,1.1375
27,3,1,5,2,0.75834,1.5167
28,3,2,1,1,0.44237,1.5167
29,3,1,5,2,0.50556,10.275
30,3,2,1,1,0.44237,1.5167
31,2,1,2,3,0.50556,1.3271
32,1,3,2,5,0.44237,1.1375
33,2,3,5,3,0.75834,1.5167
34,1,2,3,2,0.50556,1.8959
35,1,3,5,4,0.44237,1.5167
36,2,3,1,1,0.44237,1.3271
37,1,3,4,4,0.44237,1.1375
38,2,1,2,3,0.50556,1.1375
39,1,3,4,4,0.44237,1.3271
40,2,1,3,2,0.44237,1.3271
41,1,2,2,3,1.0111,9.3271
42,3,2,5,2,0.37917,1.5167
43,1,2,2,2,0.44237,1.1375
44,2,3,1,1,0.63195,1.3271
45,3,1,4,5,0.44237,9.8959
