1,3,2,3,4,0.37917,2.275
2,3,1,3,3,0.37917,1.3271
3,1,2,1,2,0.50556,1.1375
4,3,2,3,3,0.37917,1.1375
5,3,2,2,5,0.37917,1.3271
6,1,3,3,3,0.63195,1.1375
7,1,3,3,3,0.44237,1.5167
8,2,1,2,1,0.50556,9.3271
9,1,2,3,2,0.37917,3.0334
10,1,2,2,2,0.44237,1.3271
11,3,1,4,1,0.50556,1.5167
12,1,2,3,2,0.50556,1.3271
13,2,3,5,2,0.37917,1.8959
14,3,1,5,2,0.37917,9.3271
15,3,2,3,4,0.37917,1.1375
16,3,1,3,3,0.50556,1.5167
17,2,3,4,3,0.44237,1.5167
18,2,3,5,2,0.44237,1.3271
19,3,1,4,1,0.37917,1.3271
20,1,2,1,2,1.0111,1.1375
21,1,3,1,4,0.50556,9.1375
22,3,1,5,2,0.50556,1.1375
23,1,2,2,2,0.50556,1.3271
24,2,1,2,2,0.75834,1.3271
25,3,2,2,5,0.44237,1.1375
26,3,2,3,3,0.50556,1.3271
27,1,2,3,2,0.63195,9.3271
28,1,2,3,2,0.37917,1.3271
29,2,3,4,3,0.37917,1.1375
30,3,1,5,2,0.63195,1.5167
31,3,2,3,3,0.44237,2.275
32,1,2,1,2,0.37917,1.1375
33,3,2,3,3,0.50556,2.275
34,2,1,2,2,0.75834,1.3271
35,1,3,3,3,0.63195,1.5167
36,3,2,3,4,0.50556,1.5167
37,2,1,2,1,0.44237,1.3271
38,1,3,3,3,0.44237,1.5167
39,3,1,5,2,0.37917,9.8959
40,2,3,5,2,0.44237,1.3271
41,3,1,4,1,0.50556,1.3271
42,1,2,2,2,0.37917,1.1375
43,2,3,4,3,0.44237,1.5167
44,1,2,1,2,0.63195,9.3271
45,1,3,2,5,0.37917,9.3271
