1,1,3,5,1,0.44237,1.1375
2,1,2,4,4,0.44237,2.275
3,1,3,5,1,0.75834,2.275
4,3,2,1,4,0.63195,1.5167
5,3,1,2,2,0.37917,1.1375
6,3,2,1,4,0.44237,1.5167
7,3,2,1,4,0.44237,1.5167
8,1,2,4,4,0.50556,9.5167
9,3,2,4,2,0.44237,1.1375
10,2,1,4,4,0.50556,1.3271
11,3,2,1,4,0.44237,9.5167
12,2,1,1,3,0.44237,1.5167
13,3,1,5,4,0.75834,1.1375
14,3,2,3,3,0.50556,1.3271
15,1,2,3,1,0.44237,1.3271
16,2,1,4,1,0.37917,3.0334
17,1,2,1,4,0.44237,9.1375
18,1,3,5,1,0.50556,1.1375
19,2,1,4,1,0.50556,1.3271
20,2,3,2,4,1.0111,1.1375
21,1,3,4,5,0.50556,1.3271
22,1,2,4,4,0.44237,1.5167
23,3,2,4,2,0.44237,10.275
24,3,2,3,3,0.44237,2.275
25,3,2,3,3,0.44237,1.3271
26,3,1,2,2,0.63195,1.3271
27,1,3,4,5,0.63195,9.8959
28,1,3,5,1,1.0111,1.1375
29,3,2,1,4,0.63195,1.1375
30,3,1,2,2,0.63195,1.5167
31,1,3,4,5,0.50556,1.1375
32,2,1,4,4,0.44237,11.033
33,2,1,4,1,0.44237,3.0334
34,1,3,4,5,0.44237,1.1375
35,3,1,2,2,0.37917,1.5167
36,3,2,3,3,0.50556,1.5167
37,1,2,1,4,0.37917,1.5167
38,2,3,2,4,0.50556,1.1375
39,3,1,5,4,0.37917,1.1375
40,1,2,1,4,0.37917,1.5167
41,2,1,4,4,0.44237,1.5167
42,2,3,4,1,0.44237,1.3271
43,3,2,4,2,0.37917,1.1375
44,2,1,4,4,0.44237,1.3271
45,1,3,4,5,0.37917,9.5167
